source,target,distance,type
5357,21497,1.65,sim
5357,13524,1.68,sim
5356,320,1.61,sim
5356,16983,1.65,sim
5356,5352,1.82,sim
5356,16984,1.87,sim
5356,315,1.9,sim
5356,22134,1.93,sim
5355,322,1.09,sim
5355,317,1.09,sim
5355,5354,1.62,sim
5355,14942,1.75,sim
5355,16983,1.87,sim
5354,317,1.57,sim
5354,322,1.57,sim
5354,5355,1.62,sim
5353,19741,1.26,sim
5353,5120,1.26,sim
5353,259,1.41,sim
5353,16985,1.51,sim
5353,10352,1.57,sim
5353,261,1.57,sim
5353,263,1.57,sim
5353,273,1.57,sim
5353,6631,1.57,sim
5352,320,0.71,sim
5352,16983,0.83,sim
5352,315,0.94,sim
5352,9071,1.28,sim
5352,16984,1.47,sim
5352,5356,1.82,sim
5350,8115,1.11,sim
5350,8124,1.11,sim
5350,8134,1.11,sim
5350,6613,1.28,sim
5350,15895,1.28,sim
5350,23878,1.31,sim
5350,2715,1.31,sim
5350,19447,1.31,sim
5350,15907,1.33,sim
5348,15422,1.42,sim
5348,16346,1.5,sim
5348,915,1.64,sim
5348,913,1.73,sim
5348,22599,1.88,sim
5348,5335,1.89,sim
5348,8714,1.92,sim
5346,16827,0.49,sim
5346,16611,1.22,sim
5346,24596,1.23,sim
5346,19244,1.25,sim
5346,21126,1.29,sim
5346,21118,1.37,sim
5346,21120,1.37,sim
5346,5193,1.44,sim
5346,23096,1.48,sim
5342,19285,1.26,sim
5342,8915,1.36,sim
5342,8919,1.56,sim
5342,8917,1.56,sim
5342,22998,1.63,sim
5342,24831,1.86,sim
5342,25672,1.91,sim
5342,11925,2.0,sim
5342,11920,2.0,sim
5339,16523,1.47,sim
5339,8868,1.56,sim
5339,8870,1.56,sim
5339,8874,1.69,sim
5339,5010,1.69,sim
5339,23326,1.72,sim
5339,8711,1.82,sim
5339,909,1.84,sim
5339,64,1.87,sim
5337,8000,1.33,sim
5337,21267,1.45,sim
5337,316,1.47,sim
5337,331,1.47,sim
5337,330,1.47,sim
5337,326,1.49,sim
5337,17255,1.75,sim
5337,239,1.86,sim
5337,2891,1.9,sim
5335,25205,1.5,sim
5335,15422,1.52,sim
5335,16346,1.69,sim
5335,14737,1.79,sim
5335,14734,1.79,sim
5335,19825,1.79,sim
5335,16454,1.79,sim
5335,18679,1.87,sim
5335,18827,1.88,sim
5334,11016,0.43,sim
5334,24205,0.66,sim
5334,24719,0.74,sim
5334,3022,0.79,sim
5334,13429,0.84,sim
5334,11009,0.84,sim
5334,6341,0.84,sim
5334,13877,0.86,sim
5334,5706,0.86,sim
5333,11414,1.66,sim
5332,20785,0.08,sim
5332,17055,0.08,sim
5332,25119,0.12,sim
5332,15157,0.13,sim
5332,17465,0.13,sim
5332,17469,0.13,sim
5332,25729,0.15,sim
5332,11398,0.15,sim
5332,7201,0.15,sim
5329,13076,0.52,sim
5326,442,1.65,sim
5326,6392,1.89,sim
5325,6013,1.38,sim
5324,6472,1.43,sim
5324,4928,1.44,sim
5324,13823,1.44,sim
5324,21806,1.89,sim
5323,13652,0.81,sim
5323,23732,0.81,sim
5323,4363,1.2,sim
5323,5224,1.2,sim
5323,5993,1.21,sim
5323,23705,1.22,sim
5323,9656,1.22,sim
5323,3797,1.26,sim
5323,16329,1.3,sim
5322,2545,0.47,sim
5322,2549,0.51,sim
5322,6386,0.68,sim
5322,11401,0.71,sim
5322,436,0.71,sim
5322,24857,1.21,sim
5322,24774,1.21,sim
5322,24772,1.21,sim
5322,24859,1.21,sim
5321,438,0.24,sim
5319,8796,0.2,sim
5319,13067,0.22,sim
5319,24843,0.23,sim
5319,3561,0.57,sim
5319,19256,0.62,sim
5319,4020,0.69,sim
5319,4062,0.88,sim
5319,3483,0.96,sim
5319,3556,1.16,sim
5318,2544,0.0,same
5318,23390,0.57,sim
5318,12909,0.57,sim
5318,11400,0.77,sim
5318,19125,0.92,sim
5318,435,1.01,sim
5318,13066,1.31,sim
5318,13660,1.37,sim
5318,16534,1.4,sim
5317,24752,1.33,sim
5317,21416,1.33,sim
5317,21405,1.36,sim
5316,24751,0.2,sim
5316,15918,1.61,sim
5316,19271,1.92,sim
5316,16125,1.92,sim
5313,13307,0.0,same
5313,13319,0.0,same
5313,2791,0.0,same
5313,2794,0.0,same
5313,2783,0.0,same
5313,13309,0.0,same
5313,13321,0.0,same
5313,6382,0.0,same
5313,13355,0.0,same
5313,20216,0.0,same
5312,11757,1.41,sim
5312,19253,1.44,sim
5312,15672,1.52,sim
5312,5310,1.59,sim
5312,15666,1.66,sim
5312,8465,1.93,sim
5312,10429,1.96,sim
5312,18168,1.98,sim
5312,9569,1.98,sim
5310,8524,1.46,sim
5310,6458,1.57,sim
5310,5312,1.59,sim
5310,14097,1.71,sim
5310,14090,1.71,sim
5310,15672,1.83,sim
5310,11725,1.85,sim
5310,8520,1.96,sim
5308,5307,1.76,sim
5308,7232,1.96,sim
5307,5308,1.76,sim
5301,3923,0.88,sim
5301,2546,1.01,sim
5301,16613,1.02,sim
5301,21940,1.02,sim
5301,25087,1.03,sim
5301,19233,1.03,sim
5301,16623,1.15,sim
5301,19787,1.15,sim
5301,19793,1.15,sim
5299,7527,0.71,sim
5299,19089,0.98,sim
5299,6228,0.99,sim
5299,21868,1.02,sim
5299,6512,1.02,sim
5299,21871,1.02,sim
5299,6515,1.02,sim
5299,5334,1.02,sim
5299,25376,1.04,sim
5287,16771,1.68,sim
5287,17735,1.68,sim
5287,7413,1.72,sim
5287,9549,1.87,sim
5287,405,1.87,sim
5287,4330,1.87,sim
5287,4475,1.96,sim
5287,16181,1.96,sim
5287,7813,1.96,sim
5285,5281,0.47,sim
5285,25720,0.79,sim
5285,21353,0.83,sim
5285,5154,0.83,sim
5285,10295,0.83,sim
5285,6903,0.83,sim
5285,6908,0.83,sim
5285,2228,0.83,sim
5285,4652,0.83,sim
5284,10513,0.0,same
5284,5481,0.0,same
5284,24582,0.0,same
5284,1997,0.0,same
5284,25714,0.0,same
5284,11387,0.0,same
5284,10472,0.0,same
5284,11392,0.0,same
5284,22822,0.0,same
5284,19015,0.0,same
5283,16555,0.12,sim
5282,22757,1.15,sim
5282,12189,1.51,sim
5282,4145,1.64,sim
5282,14353,1.72,sim
5282,22751,1.72,sim
5282,14019,1.8,sim
5282,11415,1.95,sim
5281,5285,0.47,sim
5281,11128,0.74,sim
5281,18307,0.74,sim
5281,6908,0.74,sim
5281,6903,0.74,sim
5281,4652,0.74,sim
5281,13480,0.74,sim
5281,2228,0.74,sim
5281,19456,0.74,sim
5278,16551,0.86,sim
5278,7412,1.32,sim
5278,14478,1.34,sim
5278,21990,1.34,sim
5278,11658,1.34,sim
5278,8608,1.41,sim
5278,154,1.45,sim
5278,4222,1.46,sim
5278,17291,1.46,sim
5273,5269,0.26,sim
5273,8212,0.66,sim
5273,17742,0.79,sim
5273,11691,0.83,sim
5273,10820,0.84,sim
5273,8381,0.84,sim
5273,10790,0.92,sim
5273,3069,0.92,sim
5273,17965,1.13,sim
5271,18314,1.08,sim
5271,21477,1.17,sim
5271,14441,1.17,sim
5271,15193,1.2,sim
5271,12277,1.2,sim
5271,21482,1.23,sim
5271,14444,1.23,sim
5271,24633,1.29,sim
5271,4953,1.3,sim
5269,5273,0.26,sim
5269,8212,0.69,sim
5269,17742,0.86,sim
5269,3069,0.97,sim
5269,10790,0.97,sim
5269,11691,1.09,sim
5269,8381,1.1,sim
5269,10820,1.1,sim
5269,17965,1.1,sim
5264,6887,1.37,sim
5264,5138,1.37,sim
5264,14988,1.44,sim
5264,14979,1.57,sim
5264,24324,1.76,sim
5264,550,1.89,sim
5264,2223,1.91,sim
5264,22194,1.93,sim
5259,20421,0.74,sim
5259,7035,0.81,sim
5259,25590,0.81,sim
5259,25597,0.81,sim
5259,17007,0.81,sim
5259,15912,0.91,sim
5259,17293,0.92,sim
5259,25181,0.96,sim
5259,691,0.96,sim
5256,10687,0.9,sim
5256,372,1.36,sim
5256,858,1.43,sim
5256,22065,1.61,sim
5256,24445,1.62,sim
5256,3641,1.65,sim
5256,3657,1.66,sim
5256,3653,1.66,sim
5256,3645,1.66,sim
5246,14933,0.11,sim
5246,23270,0.21,sim
5246,13442,0.23,sim
5246,5011,0.36,sim
5246,3542,0.62,sim
5246,3544,0.62,sim
5246,14899,0.69,sim
5246,6040,0.71,sim
5246,6042,0.71,sim
5244,21443,1.96,sim
5241,7531,0.78,sim
5241,8267,0.78,sim
5241,7273,1.55,sim
5241,22315,1.9,sim
5238,19030,1.7,sim
5237,5232,0.0,same
5237,24508,1.29,sim
5237,24506,1.39,sim
5237,14061,1.48,sim
5237,3538,1.48,sim
5237,8150,1.48,sim
5237,10944,1.5,sim
5237,15516,1.52,sim
5237,3678,1.55,sim
5234,13717,1.1,sim
5234,555,1.16,sim
5234,4226,1.39,sim
5234,10564,1.51,sim
5234,14642,1.58,sim
5234,9634,1.59,sim
5234,16999,1.59,sim
5234,4230,1.59,sim
5234,3564,1.63,sim
5233,23782,1.31,sim
5233,1175,1.45,sim
5233,3961,1.53,sim
5233,13667,1.55,sim
5233,10898,1.62,sim
5233,7651,1.67,sim
5233,11286,1.68,sim
5233,11871,1.69,sim
5233,15606,1.71,sim
5231,15555,0.94,sim
5231,4661,1.03,sim
5231,12421,1.23,sim
5231,15557,1.33,sim
5231,18103,1.34,sim
5231,4656,1.5,sim
5231,15551,1.64,sim
5231,15547,1.64,sim
5231,7631,1.64,sim
5229,15163,0.17,sim
5229,4232,0.52,sim
5229,9028,0.54,sim
5229,4620,0.54,sim
5229,23332,0.55,sim
5229,23329,0.69,sim
5229,2521,0.74,sim
5229,25523,0.74,sim
5229,23337,0.86,sim
5227,13307,0.0,same
5227,13319,0.0,same
5227,2791,0.0,same
5227,2794,0.0,same
5227,2783,0.0,same
5227,13309,0.0,same
5227,13321,0.0,same
5227,6382,0.0,same
5227,13355,0.0,same
5227,20216,0.0,same
5224,4363,0.0,same
5224,5993,0.38,sim
5224,23705,0.41,sim
5224,9656,0.41,sim
5224,16329,0.59,sim
5224,3797,0.85,sim
5224,21896,0.96,sim
5224,21892,0.96,sim
5224,21890,0.96,sim
5221,14155,1.86,sim
5219,1236,1.52,sim
5219,1241,1.52,sim
5219,1231,1.52,sim
5219,25165,1.78,sim
5219,9441,1.78,sim
5219,4634,1.84,sim
5217,4579,1.55,sim
5217,22974,1.55,sim
5216,3792,0.0,same
5216,1554,0.15,sim
5216,22368,0.22,sim
5216,21239,0.22,sim
5216,13782,0.22,sim
5216,18857,0.23,sim
5216,7635,0.24,sim
5216,16297,0.24,sim
5216,5222,0.27,sim
5214,16150,0.0,same
5214,11445,0.0,same
5214,7203,0.0,same
5214,20603,0.0,same
5214,12561,0.0,same
5214,2784,0.0,same
5214,11450,0.0,same
5214,334,0.0,same
5214,10609,0.0,same
5214,270,0.0,same
5212,1090,1.69,sim
5211,24725,1.84,sim
5209,2351,0.43,sim
5209,20873,1.23,sim
5209,11768,1.59,sim
5209,7231,1.63,sim
5209,5206,1.66,sim
5209,4378,1.67,sim
5209,11003,1.68,sim
5209,2349,1.74,sim
5209,18703,1.76,sim
5208,25290,0.19,sim
5208,3554,0.22,sim
5208,13338,0.25,sim
5208,25084,0.26,sim
5208,12383,0.27,sim
5208,2213,0.27,sim
5208,20738,0.27,sim
5208,20736,0.27,sim
5208,21789,0.35,sim
5207,1086,0.67,sim
5207,18841,0.69,sim
5207,9891,0.74,sim
5207,11706,0.75,sim
5207,11757,0.94,sim
5207,18022,1.16,sim
5207,11753,1.17,sim
5207,3561,1.26,sim
5207,7234,1.31,sim
5206,7231,0.42,sim
5206,2349,0.8,sim
5206,5209,1.66,sim
5206,17292,1.79,sim
5206,2351,1.83,sim
5205,14045,0.6,sim
5205,23449,0.6,sim
5205,22028,0.62,sim
5205,6526,0.62,sim
5205,4336,0.75,sim
5205,5760,0.76,sim
5205,23586,0.8,sim
5205,2739,0.81,sim
5205,2742,0.81,sim
5204,2347,0.61,sim
5204,14854,0.8,sim
5204,8803,0.94,sim
5204,7229,0.97,sim
5204,9869,1.57,sim
5204,4402,1.71,sim
5204,4388,1.72,sim
5204,19154,1.79,sim
5204,11714,1.89,sim
5203,8802,0.98,sim
5203,16352,1.11,sim
5203,2346,1.12,sim
5203,7228,1.17,sim
5203,952,1.19,sim
5203,14539,1.19,sim
5203,1083,1.3,sim
5203,13103,1.36,sim
5203,18322,1.36,sim
5195,19245,0.12,sim
5195,13421,0.12,sim
5195,5197,0.12,sim
5195,1955,0.14,sim
5195,1926,0.2,sim
5195,4780,0.2,sim
5195,19871,0.2,sim
5195,1933,0.2,sim
5195,7943,0.2,sim
5193,16611,0.74,sim
5193,24596,0.74,sim
5193,19244,0.76,sim
5193,23096,0.82,sim
5193,16827,0.97,sim
5193,11619,1.13,sim
5193,11607,1.13,sim
5193,13324,1.17,sim
5193,17678,1.22,sim
5188,11766,1.22,sim
5188,4180,1.32,sim
5188,13176,1.53,sim
5188,13172,1.59,sim
5188,16791,1.62,sim
5188,11927,1.66,sim
5188,14002,1.72,sim
5188,12970,1.79,sim
5188,17613,1.8,sim
5186,17672,1.81,sim
5185,4852,0.0,same
5185,4862,0.08,sim
5185,16350,0.2,sim
5185,5179,0.21,sim
5185,5174,0.21,sim
5185,24958,0.33,sim
5185,23820,0.33,sim
5185,5183,0.36,sim
5185,482,0.56,sim
5184,7966,0.37,sim
5184,18662,0.77,sim
5184,6446,0.81,sim
5184,4543,0.81,sim
5184,24982,0.81,sim
5184,19082,0.81,sim
5184,20228,0.81,sim
5184,2615,0.81,sim
5184,4018,0.81,sim
5183,5179,0.25,sim
5183,5174,0.28,sim
5183,24958,0.29,sim
5183,16350,0.31,sim
5183,4862,0.34,sim
5183,5185,0.36,sim
5183,4852,0.36,sim
5183,1235,0.46,sim
5183,1240,0.46,sim
5182,20703,1.97,sim
5181,19077,1.29,sim
5181,2477,1.29,sim
5181,20042,1.55,sim
5181,13194,1.72,sim
5181,15176,1.72,sim
5181,21409,1.73,sim
5181,5801,1.81,sim
5181,5794,1.81,sim
5181,14520,1.84,sim
5180,5175,1.93,sim
5179,5174,0.08,sim
5179,16350,0.11,sim
5179,4862,0.2,sim
5179,5185,0.21,sim
5179,4852,0.21,sim
5179,23820,0.21,sim
5179,5183,0.25,sim
5179,24958,0.3,sim
5179,1240,0.49,sim
5177,2986,1.45,sim
5177,20596,1.59,sim
5176,22737,0.94,sim
5176,22745,0.94,sim
5176,15352,0.98,sim
5176,14316,0.98,sim
5176,15355,1.26,sim
5176,15349,1.26,sim
5176,15177,1.3,sim
5176,15168,1.3,sim
5176,13186,1.3,sim
5175,5180,1.93,sim
5174,16350,0.08,sim
5174,5179,0.08,sim
5174,4862,0.21,sim
5174,4852,0.21,sim
5174,5185,0.21,sim
5174,5183,0.28,sim
5174,24958,0.31,sim
5174,23820,0.32,sim
5174,482,0.53,sim
5173,13307,0.0,same
5173,13319,0.0,same
5173,2791,0.0,same
5173,2794,0.0,same
5173,2783,0.0,same
5173,13309,0.0,same
5173,13321,0.0,same
5173,6382,0.0,same
5173,13355,0.0,same
5173,20216,0.0,same
5172,2393,0.0,same
5172,22392,1.59,sim
5170,2391,0.0,same
5170,2384,0.27,sim
5170,5163,0.27,sim
5170,9698,1.36,sim
5170,25325,1.45,sim
5170,5402,1.67,sim
5170,5395,1.67,sim
5170,587,1.7,sim
5170,4183,1.73,sim
5169,13307,0.0,same
5169,13319,0.0,same
5169,2791,0.0,same
5169,2794,0.0,same
5169,2783,0.0,same
5169,13309,0.0,same
5169,13321,0.0,same
5169,6382,0.0,same
5169,13355,0.0,same
5169,20216,0.0,same
5168,2389,0.0,same
5168,23555,1.54,sim
5168,20370,1.89,sim
5168,20525,1.96,sim
5167,2388,0.0,same
5167,2495,0.6,sim
5165,2386,0.0,same
5165,21133,1.53,sim
5165,20564,1.58,sim
5165,20561,1.59,sim
5164,2385,0.0,same
5164,941,0.52,sim
5164,5016,0.52,sim
5164,13558,0.76,sim
5164,2497,0.76,sim
5164,17313,0.81,sim
5164,945,0.95,sim
5164,17322,1.01,sim
5164,96,1.03,sim
5163,2384,0.0,same
5163,2391,0.27,sim
5163,5170,0.27,sim
5163,25325,1.38,sim
5163,9698,1.69,sim
5163,587,1.7,sim
5163,4183,1.73,sim
5163,585,1.75,sim
5163,12529,1.84,sim
5162,13307,0.0,same
5162,13319,0.0,same
5162,2791,0.0,same
5162,2794,0.0,same
5162,2783,0.0,same
5162,13309,0.0,same
5162,13321,0.0,same
5162,6382,0.0,same
5162,13355,0.0,same
5162,20216,0.0,same
5161,2382,0.0,same
5161,20368,1.27,sim
5161,9952,1.44,sim
5161,7504,1.73,sim
5161,14179,1.95,sim
5137,22448,0.02,sim
5137,17958,0.02,sim
5137,22142,0.07,sim
5137,15222,0.07,sim
5137,10368,0.07,sim
5137,10381,0.07,sim
5137,25454,0.07,sim
5137,10372,0.08,sim
5137,22441,0.08,sim
5136,1482,1.28,sim
5136,16066,1.31,sim
5136,17943,1.63,sim
5136,19007,1.66,sim
5136,17930,1.71,sim
5136,14185,1.73,sim
5136,19055,1.74,sim
5136,19054,1.74,sim
5136,7281,1.76,sim
5135,13245,0.26,sim
5135,18255,0.26,sim
5135,24230,0.29,sim
5135,7400,0.3,sim
5135,1170,0.32,sim
5135,23921,0.34,sim
5135,22635,0.43,sim
5135,21151,0.53,sim
5135,4911,0.57,sim
5131,2708,1.04,sim
5131,23882,1.05,sim
5131,17906,1.09,sim
5131,15399,1.09,sim
5131,21904,1.09,sim
5131,21907,1.12,sim
5131,909,1.21,sim
5131,7387,1.29,sim
5131,17581,1.29,sim
5130,23063,0.5,sim
5130,15071,0.74,sim
5130,3295,0.81,sim
5130,3287,0.81,sim
5130,20362,1.15,sim
5130,23863,1.15,sim
5130,13158,1.15,sim
5130,9869,1.19,sim
5130,9698,1.22,sim
5107,13273,0.5,sim
5107,17398,1.29,sim
5104,23684,0.79,sim
5104,15038,1.05,sim
5104,13016,1.2,sim
5104,15366,1.22,sim
5104,10081,1.41,sim
5104,16719,1.49,sim
5104,18938,1.55,sim
5104,18119,1.56,sim
5104,14111,1.58,sim
5100,5083,0.0,same
5099,5092,0.37,sim
5099,5088,1.11,sim
5096,5084,1.78,sim
5093,5082,1.08,sim
5092,5099,0.37,sim
5092,5088,1.12,sim
5088,5099,1.11,sim
5088,5092,1.12,sim
5087,13676,1.98,sim
5084,5096,1.78,sim
5082,5093,1.08,sim
5081,11788,1.54,sim
5079,5065,0.51,sim
5079,5070,0.51,sim
5079,5075,1.22,sim
5079,15360,1.43,sim
5079,12382,1.69,sim
5079,19231,1.84,sim
5079,9034,1.96,sim
5079,22272,1.97,sim
5079,21788,1.99,sim
5075,5065,1.2,sim
5075,5070,1.2,sim
5075,5079,1.22,sim
5075,22272,1.7,sim
5075,15360,1.73,sim
5075,21918,1.75,sim
5075,19231,1.9,sim
5075,12382,1.9,sim
5074,5069,0.53,sim
5070,5065,0.0,same
5070,5079,0.51,sim
5070,5075,1.2,sim
5070,12382,1.41,sim
5070,15360,1.56,sim
5070,19231,1.63,sim
5070,21788,1.76,sim
5069,5074,0.53,sim
5067,5066,0.52,sim
5066,5067,0.52,sim
5061,10286,1.83,sim
5061,21229,1.93,sim
5061,13616,1.93,sim
5061,19093,1.93,sim
5061,23408,1.93,sim
5061,20987,1.96,sim
5061,22478,1.97,sim
5061,21380,1.99,sim
5058,5056,0.21,sim
5058,24827,0.74,sim
5058,13419,0.79,sim
5058,10996,0.79,sim
5058,10991,0.79,sim
5058,10987,0.79,sim
5058,22020,0.8,sim
5058,13701,0.8,sim
5058,5195,0.8,sim
5056,5058,0.21,sim
5056,24827,0.76,sim
5056,13417,0.86,sim
5056,9472,0.86,sim
5056,22020,0.87,sim
5056,13701,0.87,sim
5056,13419,0.87,sim
5056,6976,0.88,sim
5056,6419,0.88,sim
5054,6588,1.99,sim
5049,5045,0.0,same
5049,21094,1.03,sim
5049,19153,1.03,sim
5049,20155,1.03,sim
5049,16997,1.24,sim
5049,7182,1.26,sim
5049,7189,1.26,sim
5049,7187,1.26,sim
5049,1502,1.27,sim
5048,5044,0.0,same
5047,14030,0.17,sim
5047,14438,0.34,sim
5047,16228,0.34,sim
5047,12359,0.34,sim
5047,4671,0.34,sim
5047,6665,0.55,sim
5047,4973,0.55,sim
5047,4356,0.62,sim
5047,24504,0.73,sim
5043,10513,0.0,same
5043,5481,0.0,same
5043,24582,0.0,same
5043,1997,0.0,same
5043,25714,0.0,same
5043,11387,0.0,same
5043,10472,0.0,same
5043,11392,0.0,same
5043,22822,0.0,same
5043,19015,0.0,same
5042,24053,1.33,sim
5042,16839,1.54,sim
5042,9079,1.54,sim
5042,15640,1.69,sim
5042,11977,1.72,sim
5039,24980,1.11,sim
5039,20226,1.11,sim
5039,4541,1.11,sim
5039,25796,1.17,sim
5039,20220,1.32,sim
5039,4549,1.32,sim
5039,4535,1.32,sim
5039,24974,1.32,sim
5039,20234,1.32,sim
5038,5028,0.0,same
5038,5025,0.0,same
5038,2746,1.01,sim
5038,16881,1.12,sim
5038,5022,1.21,sim
5038,12065,1.45,sim
5038,5031,1.48,sim
5038,11808,1.51,sim
5038,5585,1.59,sim
5036,5023,0.0,same
5036,5978,0.96,sim
5036,5026,1.2,sim
5036,5029,1.2,sim
5036,7345,1.33,sim
5036,11832,1.38,sim
5036,11076,1.54,sim
5036,2223,1.66,sim
5036,20308,1.69,sim
5035,13125,1.83,sim
5035,13121,1.83,sim
5032,21971,1.6,sim
5032,19464,1.6,sim
5032,3492,1.76,sim
5032,972,1.81,sim
5032,15783,1.85,sim
5032,15787,1.85,sim
5032,5594,1.85,sim
5032,5590,1.85,sim
5032,17279,1.87,sim
5031,6951,0.73,sim
5031,5982,1.02,sim
5031,5022,1.05,sim
5031,8668,1.09,sim
5031,14386,1.23,sim
5031,15640,1.39,sim
5031,5025,1.48,sim
5031,5028,1.48,sim
5031,5038,1.48,sim
5029,5026,0.0,same
5029,5036,1.2,sim
5029,5023,1.2,sim
5029,7345,1.23,sim
5029,5978,1.33,sim
5029,11832,1.55,sim
5029,17129,1.67,sim
5029,13982,1.73,sim
5029,11820,1.76,sim
5022,5031,1.05,sim
5022,5025,1.21,sim
5022,5038,1.21,sim
5022,5028,1.21,sim
5022,6951,1.28,sim
5022,23757,1.34,sim
5022,5982,1.38,sim
5022,23771,1.43,sim
5022,14386,1.54,sim
5021,13307,0.0,same
5021,13319,0.0,same
5021,2791,0.0,same
5021,2794,0.0,same
5021,2783,0.0,same
5021,13309,0.0,same
5021,13321,0.0,same
5021,6382,0.0,same
5021,13355,0.0,same
5021,20216,0.0,same
5020,23941,0.91,sim
5020,12085,1.01,sim
5020,15255,1.01,sim
5020,22435,1.02,sim
5020,2167,1.1,sim
5020,13262,1.16,sim
5020,18273,1.16,sim
5020,8838,1.16,sim
5020,16106,1.2,sim
5017,21138,1.72,sim
5016,5164,0.52,sim
5016,2385,0.52,sim
5016,8946,0.66,sim
5016,3658,0.88,sim
5016,3650,0.89,sim
5016,16138,1.01,sim
5016,16143,1.01,sim
5016,96,1.01,sim
5016,3049,1.01,sim
5014,13307,0.0,same
5014,13319,0.0,same
5014,2791,0.0,same
5014,2794,0.0,same
5014,2783,0.0,same
5014,13309,0.0,same
5014,13321,0.0,same
5014,6382,0.0,same
5014,13355,0.0,same
5014,20216,0.0,same
5012,8916,1.0,sim
5012,8918,1.0,sim
5012,18610,1.11,sim
5012,3242,1.11,sim
5012,3007,1.11,sim
5012,6093,1.16,sim
5012,20954,1.16,sim
5012,15218,1.47,sim
5012,10605,1.55,sim
5011,13442,0.21,sim
5011,23270,0.22,sim
5011,14899,0.35,sim
5011,5246,0.36,sim
5011,18092,0.54,sim
5011,20287,0.55,sim
5011,12205,0.55,sim
5011,12199,0.55,sim
5011,19630,0.55,sim
5010,16523,1.45,sim
5010,5339,1.69,sim
5008,22728,1.25,sim
5008,9449,1.48,sim
5008,18642,1.73,sim
5008,14405,1.79,sim
5008,17358,1.8,sim
5008,18216,1.83,sim
5008,4735,1.89,sim
5008,17356,1.89,sim
5008,17361,1.89,sim
5007,8872,0.48,sim
5007,6612,0.48,sim
5007,8873,0.48,sim
5007,21830,0.48,sim
5007,23815,0.48,sim
5007,17364,0.48,sim
5007,6644,0.68,sim
5007,753,0.68,sim
5007,6648,0.68,sim
5006,205,1.29,sim
5006,6090,1.75,sim
5006,20951,1.75,sim
5006,18196,1.79,sim
5006,21812,1.79,sim
5006,10224,1.8,sim
5006,17620,1.84,sim
5006,3429,1.95,sim
5005,16413,0.42,sim
5005,17917,0.42,sim
5005,11871,0.93,sim
5005,8055,1.12,sim
5005,16571,1.12,sim
5005,16416,1.21,sim
5005,17920,1.21,sim
5005,15337,1.21,sim
5005,7028,1.21,sim
5002,12357,0.42,sim
5002,6669,0.42,sim
5002,16835,0.84,sim
5002,9075,0.84,sim
5002,5887,0.94,sim
5002,22765,1.03,sim
5002,4971,1.43,sim
5002,16571,1.5,sim
5002,8055,1.5,sim
5000,13307,0.0,same
5000,13319,0.0,same
5000,2791,0.0,same
5000,2794,0.0,same
5000,2783,0.0,same
5000,13309,0.0,same
5000,13321,0.0,same
5000,6382,0.0,same
5000,13355,0.0,same
5000,20216,0.0,same
4998,1061,1.52,sim
4996,6675,0.9,sim
4996,4137,1.17,sim
4996,3183,1.4,sim
4996,3189,1.4,sim
4996,18272,1.44,sim
4996,11245,1.44,sim
4996,5887,1.51,sim
4996,6563,1.58,sim
4996,16835,1.58,sim
4991,4986,0.7,sim
4991,4989,0.73,sim
4990,4985,0.0,same
4990,4988,0.0,same
4990,14341,0.26,sim
4990,14337,0.26,sim
4990,14335,0.26,sim
4990,14339,0.26,sim
4990,12539,0.3,sim
4990,14310,0.35,sim
4990,14312,0.37,sim
4989,4986,0.38,sim
4989,4991,0.73,sim
4986,4989,0.38,sim
4986,4991,0.7,sim
4983,15181,0.24,sim
4983,3189,0.73,sim
4983,3183,0.73,sim
4983,6593,0.75,sim
4983,16571,0.79,sim
4983,8055,0.79,sim
4983,11245,0.88,sim
4983,22775,0.91,sim
4983,15613,1.08,sim
4982,13307,0.0,same
4982,13319,0.0,same
4982,2791,0.0,same
4982,2794,0.0,same
4982,2783,0.0,same
4982,13309,0.0,same
4982,13321,0.0,same
4982,6382,0.0,same
4982,13355,0.0,same
4982,20216,0.0,same
4981,14037,1.46,sim
4981,13755,1.46,sim
4981,16235,1.46,sim
4981,22773,1.54,sim
4981,18358,1.89,sim
4981,99,1.9,sim
4981,17065,1.9,sim
4981,18035,1.9,sim
4981,7920,1.92,sim
4980,13307,0.0,same
4980,13319,0.0,same
4980,2791,0.0,same
4980,2794,0.0,same
4980,2783,0.0,same
4980,13309,0.0,same
4980,13321,0.0,same
4980,6382,0.0,same
4980,13355,0.0,same
4980,20216,0.0,same
4979,20997,1.86,sim
4978,13307,0.0,same
4978,13319,0.0,same
4978,2791,0.0,same
4978,2794,0.0,same
4978,2783,0.0,same
4978,13309,0.0,same
4978,13321,0.0,same
4978,6382,0.0,same
4978,13355,0.0,same
4978,20216,0.0,same
4976,16835,1.17,sim
4976,9075,1.17,sim
4976,10180,1.26,sim
4976,8055,1.27,sim
4976,16571,1.27,sim
4976,6563,1.27,sim
4976,16231,1.28,sim
4976,9080,1.29,sim
4976,16840,1.29,sim
4975,6673,0.94,sim
4975,14032,1.13,sim
4975,3350,1.23,sim
4975,13226,1.27,sim
4975,3359,1.34,sim
4975,9781,1.34,sim
4975,19326,1.56,sim
4975,25217,1.89,sim
4975,25794,1.97,sim
4974,13307,0.0,same
4974,13319,0.0,same
4974,2791,0.0,same
4974,2794,0.0,same
4974,2783,0.0,same
4974,13309,0.0,same
4974,13321,0.0,same
4974,6382,0.0,same
4974,13355,0.0,same
